SMILES,MP,MW,Structure_Cluster,MP_bin,Stratify_Label,cv_fold
Clc1cc(ccc1NS(=O)(=O)c1ccc(c(c1)C(F)(F)F)Cl)[N+](=O)[O-],170.0,415.176,4,3,4_3,3
ClC(=O)c1ccc(cc1)C,-2.0,154.596,0,0,0_0,6
CCOP(=S)(Oc1ccc2c(c1)oc(=O)cc2C)OCC,38.0,328.326,5,0,5_0,3
ClP(c1ccccc1)Cl,-51.0,178.986,0,0,0_0,7
Oc1ccccc1C(=O)c1ccccc1O,59.5,214.22,2,1,2_1,1
OC(=O)c1occc1C,135.0,126.111,2,2,2_2,7
Cc1cc(C)cc(c1)N,10.0,121.183,0,0,0_0,5
CN(c1ccc(cc1)N=Nc1ccccn1)C,109.0,226.283,5,2,5_2,1
CC(C1CCCCC1=O)C,72.5,140.226,0,1,0_1,0
Brc1cnc(c(c1C)C)N,134.0,201.067,0,2,0_2,2
N#CCc1ccccc1CC#N,59.0,156.188,0,1,0_1,5
COC1=C(O)C(=O)C(=C(C1=O)O)C,202.5,184.147,2,3,2_3,7
CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,157.0,372.505,1,2,1_2,7
COc1c2CN(C)CCc2cc2c1OCO2,56.0,221.256,2,1,2_1,8
N#C/C(=N\Nc1c(Cl)cc(cc1Cl)Cl)/c1nc2c(n1C)cccc2,169.0,378.65,5,3,5_3,4
CC(=O)c1c(O)c(cc(c1O)C(C)(C)C)C(C)(C)C,180.0,264.365,2,3,2_3,6
CCCCCCCCCCCC(=O)NC,68.0,213.365,3,1,3_1,8
O=C1CCCc2c1cccc2,7.0,146.189,0,0,0_0,9
ON=Cc1ccc(c(c1)Cl)Cl,122.0,190.029,0,2,0_2,6
O=S1(=O)CCCCO1,13.5,136.172,0,0,0_0,4
COc1ccc(cc1)/C=C/C(=O)O,174.0,178.187,2,3,2_3,0
CCCC(C(=O)Nc1ccc(c(c1)Cl)C)C,85.0,239.746,2,1,2_1,0
Cc1ccccc1N1CCNCC1,47.0,176.263,0,1,0_1,1
ON1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C[C@@H]2C=C1,168.0,179.175,2,3,2_3,2
OC(=O)c1ccc(c(c1)N)C,166.0,151.165,2,2,2_2,9
CCCCCCCCCI,-20.0,254.155,0,0,0_0,1
OC(=O)CC[C@@H](C(=O)O)NC(=O)c1ccc(s1)N(Cc1ccc2c(c1)c(=O)nc([nH]2)C)C,182.0,458.496,4,3,4_3,4
COc1ccc2c(c1)CC(OC2=O)c1ccc(cc1)[N+](=O)[O-],176.0,299.282,4,3,4_3,1
BrC1CN(C)C(=O)NC1=O,149.0,207.027,2,2,2_2,8
ClCc1cc(CCl)c(cc1C)C,97.0,203.112,0,1,0_1,1
CCCCCCCCCCCCCCCCCCCC(=O)O,75.0,312.538,3,1,3_1,9
CCOC(=O)c1c(N)sc2c1CCN(C2)Cc1ccccc1,112.5,316.426,5,2,5_2,1
CCOC(=O)c1ccccc1C(=O)OCC,-64.0,222.24,2,0,2_0,2
CCOC(=O)/C(=N/Nc1ccccc1[N+](=O)[O-])/C(=O)C,74.0,279.252,4,1,4_1,6
CC(=O)OCCOc1cc(OCCOC(=O)C)c(cc1[N+](=O)[O-])[N+](=O)[O-],91.0,372.286,4,1,4_1,9
O=C(C(C(F)(F)F)C(F)(F)F)NCc1ccccc1,194.0,285.187,2,3,2_3,8
O=C1OC(c2c1c(C)ccc2C)O,158.0,178.187,2,2,2_2,6
COc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,108.0,280.365,0,2,0_2,1
Nc1ccc(cc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,258.0,335.45,5,3,5_3,0
CC1CCC(C(C1)OC(=O)C(c1ccccc1)c1ccccc1)C(C)C,53.0,350.502,5,1,5_1,2
Oc1cccc(c1)N(C)C,82.0,137.182,0,1,0_1,3
ClC1Cc2c1cc1c(c2)OCO1,55.0,182.606,0,1,0_1,3
CC12CCC3(CC1CCC1C2CCC2(C1CCC2(C)O)C)OCCO3,193.0,348.527,1,3,1_3,9
[3H]O[3H],3.81,22.031,0,0,0_0,1
OC(=O)CCc1c[nH]c2c1cccc2,134.0,189.214,2,2,2_2,5
Clc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccc(cc1)Br,184.0,433.645,4,3,4_3,1
O=C1/C(=C/c2ccc(cc2)[N+](=O)[O-])/SC(=S)N1CN1CCCCC1,160.0,363.464,4,2,4_2,1
c1cc2cccc3c2c(c1)C=C3,91.0,152.196,0,1,0_1,0
CC1CCCS1,-100.7,102.202,0,0,0_0,1
CCOC(=O)NCc1ccccc1,49.0,179.219,2,1,2_1,3
CSc1nc2c([nH]1)cccc2,204.0,164.233,0,3,0_3,5
[O-][N+](=O)c1cc[n+](c(c1)C)[O-],156.0,154.125,2,2,2_2,0
OC(=O)C1CCC(OC1(C)C)(C)C(c1ccc(cc1)C)(c1ccc(cc1)C)O,152.0,382.5,4,2,4_2,2
O=Cc1c([nH]c2c1cccc2)c1ccccc1,251.0,221.259,5,3,5_3,7
Nc1cnccn1,120.0,95.105,0,2,0_2,0
O=c1n(c2ccccc2)c(=O)n(c(=O)n1c1ccccc1)c1ccccc1,285.0,357.369,5,3,5_3,5
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,116.0,465.093,4,2,4_2,6
CC(=C)C(=O)Cl,-60.0,104.536,0,0,0_0,1
[O-][N+](=O)c1cccc(c1)S(=O)(=O)N,167.0,202.191,2,3,2_3,1
COc1cccc(c1)P(c1cccc(c1)OC)c1cccc(c1)OC,114.0,352.37,5,2,5_2,4
Oc1ccc(c(c1)C(=O)O)F,205.0,156.112,2,3,2_3,2
OCC(CCl)(CCl)CO,83.0,173.039,0,1,0_1,2
COb1ob(OC)ob(o1)OC,10.0,173.535,2,0,2_0,0
NC(=O)CN1Cc2ccccc2OC1=O,203.0,206.201,2,3,2_3,4
FC(C(C(Cl)(Cl)Cl)(F)F)(F)F,-80.0,237.382,0,0,0_0,9
CCCCCC#C,-81.0,96.173,0,0,0_0,8
Cc1ccc(cc1OP(=O)(Oc1cc(C)ccc1C)Oc1cc(C)ccc1C)C,79.8,410.45,5,1,5_1,9
O=C1CSC(=S)N1N,101.5,148.212,0,1,0_1,6
O=C(c1ccc[nH]c1=O)Nc1c(C)cccc1C,266.5,242.278,5,3,5_3,1
N#CCc1cc(OC)c(cc1[N+](=O)[O-])OC,111.0,222.2,2,2,2_2,6
Nc1ccc(cc1)Oc1ccc(cc1)N,191.0,200.241,5,3,5_3,3
[O-][N+](=O)c1cc(C(=O)O)c(c(c1)[N+](=O)[O-])Cl,199.0,246.562,2,3,2_3,6
O=Cc1ccc(cc1Cl)N(C)C,80.0,183.638,0,1,0_1,4
S=C=Nc1ccc(cc1)C(F)(F)F,41.0,203.188,0,0,0_0,6
O=C(c1ccccc1)Nc1cccc2c1ccc(c2)OC(=O)c1ccccc1,223.0,367.404,5,3,5_3,5
C=CP(=O)(O)O,43.0,108.033,0,0,0_0,6
CC(CCSCCC(C)C)C,-74.6,174.353,0,0,0_0,5
CNC(=O)C(F)(F)F,51.0,127.065,2,1,2_1,4
O=C1N2C=CC=CC2Cc2c1cccc2,93.0,197.237,5,1,5_1,5
CCOc1ccc(c(c1)N)N,71.5,152.197,0,1,0_1,4
Fc1ccc(c(c1)C(F)(F)F)S(=O)(=O)Cl,50.0,262.611,2,1,2_1,6
ClCC(=O)C(Cl)(Cl)Cl,65.0,195.86,0,1,0_1,9
OC1CCC(C1)O,31.0,102.133,0,0,0_0,7
N#Cc1ccc(c(c1)Br)F,56.0,200.01,0,1,0_1,3
COC(=O)[C@H]1C[C@@]2(O[C@@]1(c1ccc(cc1)OC)c1c2cc(nc1Cl)Cl)Sc1ccccc1,117.85,488.392,4,2,4_2,0
Brc1ccc(cc1)c1ccc(cc1)C(=O)c1ccccc1,157.0,337.216,5,2,5_2,7
O=Cc1cc(ccc1OC)C(F)(F)F,87.0,204.147,2,1,2_1,7
COc1ccc(cc1)S(=O)(=O)N,112.0,187.22,2,2,2_2,0
CC(=O)CO,-17.0,74.079,0,0,0_0,0
CCCSC,-113.0,90.191,0,0,0_0,8
CC(=O)c1ccc(cc1)Oc1ccccc1,50.0,212.248,5,1,5_1,0
NC(=O)c1sccc1C,124.0,141.195,0,2,0_2,8
CC(CCOC(=O)/C=C/c1ccc(c(c1)[N+](=O)[O-])/C=C/C(=O)OCCC(C)C)C,94.0,403.475,4,1,4_1,1
Fc1cccc(c1S(=O)(=O)N)F,190.0,193.174,2,3,2_3,6
COc1c(oc2c1cc1ccc(=O)oc1c2)C(C)C,85.0,258.273,5,1,5_1,5
OCCNCCO,29.0,105.137,0,0,0_0,3
OC(=O)C(c1ccccc1)(C)C,81.0,164.204,2,1,2_1,1
CCC(=O)c1cc(F)cc(c1)F,26.0,170.158,2,0,2_0,0
CC(c1ccc(cc1)Br)(C)C,16.0,213.118,0,0,0_0,9
OCc1c(F)cccc1Cl,43.0,160.575,0,0,0_0,0
CCCCCC(=C)C,-90.0,112.216,0,0,0_0,1
O=c1oc2ccccc2cc1C,91.0,160.172,0,1,0_1,4
C=CC1(C)CCC2C(=C1)CCC1C2(C)CCCC1(C)C(=O)O,218.5,302.458,1,3,1_3,9
CN1CCC2=C(C1)C(c1ccccc1)c1c2cccc1,91.0,261.368,5,1,5_1,3
CC(=O)Oc1c2cc(/C(=C/c3ccccc3)/Cl)c(cc2n(c1c1ccccc1)C(=O)C)[N+](=O)[O-],58.0,474.9,4,1,4_1,0
CC(=O)CCc1oc2c(c1c1ccc(o1)C)cc(cc2)[N+](=O)[O-],124.0,313.309,4,2,4_2,4
COc1ccc(cc1)/C=C/1\SC(=S)N(C1=O)CN1CCOCC1,133.0,350.465,4,2,4_2,1
CCCCCCCCCCCC(=O)OCc1ccccc1,8.5,290.447,3,0,3_0,0
Brc1ccc(c(n1)C)Br,38.0,250.921,0,0,0_0,2
CC(Oc1ccc(cc1)S(=O)(=O)Cl)C,33.0,234.704,2,0,2_0,3
COC1=CC(=O)C[C@H]([C@@]21Oc1c(C2=O)c(OC)cc(c1Cl)OC)C,219.0,352.77,4,3,4_3,7
COC(=O)c1ccc(cc1)I,115.0,262.046,0,2,0_2,6
Clc1cc(cc(c1N)Br)C(F)(F)F,31.0,274.467,2,0,2_0,2
Cc1nc2c(/N=N/c3ccc4c(c3)cccc4)c(nn2c(c1)C(F)(F)F)N,246.0,370.338,4,3,4_3,2
Cc1cc(ccc1/N=N/c1ccc(cc1)/N=N/c1ccccc1)/[N+](=N/c1ccc(cc1)/N=N/c1ccccc1)/[O-],193.0,524.588,4,3,4_3,2
[O-][N+](=O)c1ccc(cc1)c1ccc(cc1)NNc1ccccc1,165.0,305.337,5,2,5_2,2
Clc1ccc(c(c1)C(=O)O)Br,154.0,235.464,2,2,2_2,9
CCCF,-159.0,62.087,0,0,0_0,9
COc1cc(/C=C/C(=O)c2ccccc2O)ccc1O,128.0,270.284,5,2,5_2,6
OCC(=O)[C@@]1(O)[C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,232.5,392.467,1,3,1_3,5
COc1ccc(c(c1)[N+](=O)[O-])I,62.0,279.033,2,1,2_1,2
[O-][N+](=O)c1cccc(c1)/C=N/Nc1ccccc1,123.0,241.25,5,2,5_2,5
O=C1CCC2(C(=C1Cl)CCC1C2CCC2(C1CCC2O)C)C,189.0,322.876,1,3,1_3,3
O=C1CCCC(=O)C1C(=O)c1ccc(cc1[N+](=O)[O-])S(=O)(=O)C,165.0,339.325,4,2,4_2,3
ClCCN(c1ccccc1)CCCl,45.0,218.127,0,0,0_0,7
OC(=O)C1CCc2c(C1)cccc2,97.7,176.215,2,1,2_1,8
ClS(=O)(=O)Cc1ccccc1,92.0,190.651,0,1,0_1,8
CC(=O)C1=CCCCC1,73.0,124.183,0,1,0_1,1
Clc1ccc(c(c1)O)C(=O)C,29.0,170.595,0,0,0_0,6
CCCCCCOCCOCCO,-40.0,190.283,0,0,0_0,3
CCC(c1ccccc1)C,-75.0,134.222,0,0,0_0,2
Clc1ccc(c(c1)C(=O)N)O,225.0,171.583,2,3,2_3,2
c1ccc2c(c1)c1cc3ccc4c(c3cc1cc2)cccc4,266.5,278.354,5,3,5_3,9
O=Cc1c(COP(=O)(O)O)cnc(c1O)C,205.0,247.143,2,3,2_3,1
O=C1OC(c2c1cccc2)c1ccccc1,117.0,210.232,5,2,5_2,5
Fc1ccc(c(c1)F)C(=O)N,161.0,157.119,2,2,2_2,7
[O-][N+](=O)CC,-89.0,75.067,0,0,0_0,9
O=C1C(Cl)c2c1cccc2,67.0,152.58,0,1,0_1,4
COC(=O)c1ccc(cc1)NC,95.0,165.192,2,1,2_1,0
CC1=NNC(=O)N(C1)/N=C/c1cccnc1,217.0,217.232,2,3,2_3,0
N#C/C(=C(\c1cc2ccccc2oc1=O)/C)/c1nc2c(s1)cccc2,156.0,344.395,5,2,5_2,8
CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,53.0,314.411,4,1,4_1,2
Clc1ccc(c(c1)N/N=C(\C(=O)C(F)(F)F)/C(=O)C)Cl,84.0,327.089,2,1,2_1,3
ClS(=O)(=O)c1cc(ccc1C(F)(F)F)C(F)(F)F,61.0,312.618,2,1,2_1,9
CCO[Si](OCC)(C)C,-70.0,148.278,0,0,0_0,7
CC(=C)Br,-87.0,120.977,0,0,0_0,9
[O-][N+](=O)c1cc(ccc1C=Cc1cccc(c1)/C=C\c1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],243.0,462.374,4,3,4_3,9
ClCC(Cl)(F)F,-101.2,134.94,0,0,0_0,5
ClS(=O)(=O)c1cccs1,30.0,182.653,0,0,0_0,4
Oc1ccc(c(c1)c1ccccc1)O,101.0,186.21,5,1,5_1,4
Nc1cc(F)c(cc1C)F,57.0,143.136,0,1,0_1,3
c1ccc(cc1)Oc1ccc(cc1)Oc1ccccc1,73.0,262.308,5,1,5_1,9
NN=C(CCCCC(=NN)O)O,181.0,174.204,2,3,2_3,0
COC(=O)c1cc(Cl)cc(c1N)I,68.0,311.506,2,1,2_1,0
O=P(N1CCOCC1)(N1CCOCC1)N1CCOCC1,190.0,305.315,4,3,4_3,5
CCCCCCCCCCCCCCCC(=O)OCCCC,16.9,312.538,3,0,3_0,7
COc1cc(O)cc(c1)O,80.3,140.138,2,1,2_1,6
O=C(NC1CCSC1=O)CSCC(=O)O,156.0,249.313,2,2,2_2,7
Clc1cc(Cl)c(c(c1)Br)Cl,59.0,260.345,0,1,0_1,7
[O-][N+](=O)c1cccnc1Cl,101.0,158.544,0,1,0_1,1
COc1ccc(c(c1)O)C(=O)c1ccccc1O,68.0,244.246,2,1,2_1,0
CC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1,158.1,324.336,4,2,4_2,8
CCCCCCCCCC#C,-25.0,152.281,0,0,0_0,5
NNC(C(=O)O)(Cc1ccc(c(c1)O)O)C,208.0,226.232,2,3,2_3,2
COC(=O)c1cc(ccc1C(=O)OC)C(=O)OC,39.0,252.222,2,0,2_0,4
CCCC(C(=O)Nc1ccc(cc1)Cl)(C)C,87.5,239.746,2,1,2_1,6
Brc1cncc(c1)c1n[nH]nn1,227.0,226.037,0,3,0_3,9
O=C1C2C(C(=O)N1c1cccc3c1cccc3)ON=C2C(=O)c1cccs1,80.0,376.393,4,1,4_1,6
CCCCC(CC)O,-70.0,116.204,0,0,0_0,8
O=C(c1ccc(cc1C(=O)O)C(=O)O)OC(=O)c1ccc(cc1C(=O)O)C(=O)O,165.0,402.267,4,2,4_2,7
COC(=O)C1=C(C(=O)OC)[C@]2(c3c([C@@H]1c1ccccc21)cccc3)CCl,168.85,368.816,4,3,4_3,3
Fc1ccc(cc1)c1ccccc1,74.0,172.202,5,1,5_1,8
OCc1ccccc1C(=O)N,150.0,151.165,2,2,2_2,9
CCC(c1ccccc1)(N(C)C)COC(=O)c1cc(OC)c(c(c1)OC)OC,79.0,387.476,4,1,4_1,8
CCc1nc(N)nc(c1C)Cl,139.0,171.631,0,2,0_2,2
OC(=O)CC(c1ccccc1)(c1ccccc1)O,210.0,242.274,2,3,2_3,1
[O-][N+](=O)c1ccc(cc1)[N+](=O)[O-],174.0,168.108,2,3,2_3,7
OC1C(=O)C2(C(C1CC2)(C)C)C,205.5,168.236,0,3,0_3,6
CCOc1cc(OCC)cc(c1)OCC,43.5,210.273,0,0,0_0,4
CCC(C1(O)CCCCC1)C(=O)O,81.5,186.251,2,1,2_1,4
COc1c(F)ccc(c1F)C(=O)O,194.0,188.129,2,3,2_3,0
[O-][N+](=O)/C=C/c1ccc(c(c1)Cl)Cl,93.0,218.039,0,1,0_1,9
CCCCCCCC=C,-81.0,126.243,0,0,0_0,0
COc1ccc(c(c1)C=O)OC,49.0,166.176,2,1,2_1,3
Clc1ccccc1c1noc(c1C(=O)O)C,190.0,237.642,2,3,2_3,7
CCCC(=O)Nc1ccc(c(c1)C(=O)C)O,125.0,221.256,2,2,2_2,9
O=CNC(C)(C)C,16.0,101.149,0,0,0_0,6
CCNc1ccc(cc1)[N+](=O)[O-],96.0,166.18,2,1,2_1,6
N#Cc1cccc(c1)OC(=O)C,60.0,161.16,2,1,2_1,1
O=C(N1CCC(=O)CC1)OC(C)(C)C,74.0,199.25,2,1,2_1,2
N#Cc1c[nH]cc1c1cccc(c1Cl)Cl,152.9,237.089,5,2,5_2,3
S=C=Nc1ccc(cc1C)Br,45.0,228.114,0,0,0_0,8
O=C(c1cccc(c1)[N+](=O)[O-])c1cccc(c1)[N+](=O)[O-],154.0,272.216,4,2,4_2,3
OC(=O)c1cocc1,122.0,112.084,2,2,2_2,8
Clc1ccc(c(c1)Cl)C1C2=C(Nc3c1c1ccccc1cc3)CC(CC2=O)(C)C,349.0,422.355,5,3,5_3,4
CCCCCCCCCCCC(CC)O,31.5,214.393,3,0,3_0,0
CC(OC(=O)C(N(C(=O)c1ccccc1)c1ccc(c(c1)Cl)F)C)C,73.0,363.816,4,1,4_1,0
ClCc1cc(CCl)c(cc1OC)C,78.0,219.111,0,1,0_1,3
OC[C@@H]1CN(C)CC[C@H]1c1ccc(cc1)F,96.0,223.291,2,1,2_1,0
O=C(C1(C)CCCCC1)Nc1ccc(c(c1Cl)Cl)O,153.0,302.201,2,2,2_2,4
Cc1ccc(cn1)N,97.0,108.144,0,1,0_1,2
COCC(=O)OCCCS(=O)(=O)c1ccc(s1)S(=O)(=O)N,94.0,357.431,4,1,4_1,9
Ic1ccc(cn1)N,65.0,220.013,0,1,0_1,0
COc1ccc2c(c1C(=O)O)ccc(c2)[N+](=O)[O-],187.0,247.206,2,3,2_3,4
OCCCCCCCCCCCC(=O)O,86.5,216.321,3,1,3_1,9
CC(=O)Nc1ccc(cc1F)Br,156.0,232.052,2,2,2_2,5
S=C=Nc1cccc2c1cccc2,56.0,185.251,0,1,0_1,4
Clc1cc(O)c(c(c1)Cl)O,82.5,179.002,0,1,0_1,1
CC1CCC2(C3(C1CC(C2(C)C)CC3)C)O,56.0,222.372,1,1,1_1,5
CCC#CCN1C(=O)c2c(C1=O)cccc2,99.0,213.236,2,1,2_1,1
OCC1CCC(O1)n1ccc(=O)[nH]c1=O,128.0,212.205,2,2,2_2,2
O[C@@H]1CC[C@]2([C@@H](C1)[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)C,198.0,392.58,1,3,1_3,2
Cc1noc(c1)N,83.0,98.105,0,1,0_1,2
Cc1ccc(cc1)S(=O)(=O)c1ccc(cc1)C,157.0,246.331,5,2,5_2,5
CC(C12CCC(O2)(CC1)C)C,1.0,154.253,0,0,0_0,9
FC(Br)(Cl)Cl,-106.0,181.819,0,0,0_0,8
CC(=O)O[Si](OC(C)(C)C)(OC(C)(C)C)OC(=O)C,-4.0,292.404,2,0,2_0,6
Fc1ccc(c(c1)C(=O)O)Cl,148.0,174.558,2,2,2_2,2
Cc1ccc(c2c1COC2=O)C,88.0,162.188,0,1,0_1,7
CCCOC/C(=N\c1ccc(cc1C(F)(F)F)Cl)/n1cncc1,63.5,345.752,4,1,4_1,7
N1CCN(CC1)c1ncccn1,33.0,164.212,0,0,0_0,4
Nc1cccc2c1cccc2N,191.0,158.204,0,3,0_3,3
Cl/C(=C(/C(F)(F)F)\Cl)/C(F)(F)F,-67.3,232.938,0,0,0_0,5
CCOC(=O)c1ccc2c(c1)cccc2,32.0,200.237,5,0,5_0,2
O=C(c1ccccc1)C1CNc2c(C1)cc1c(c2)NCC(C1)C(=O)c1ccccc1,209.0,396.49,4,3,4_3,8
Cc1ccc2c(c1)c(=O)cc(o2)c1cccc(c1)O,205.0,252.269,5,3,5_3,7
[O-][N+](=O)c1ccccc1C(F)(F)F,32.5,191.108,2,0,2_0,2
ClC(=C(Cl)Cl)C(=C(Cl)Cl)Cl,-21.0,260.762,0,0,0_0,9
CCc1ccc(cc1)c1ccccc1,35.0,182.266,5,0,5_0,8
CCOC(=O)c1ccccc1N=C=O,29.0,191.186,2,0,2_0,1
COC1=C(OC)C(=O)C(=C(C1=O)C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)\C)\C)\C)\C)\C)\C)C,49.0,863.365,1,1,1_1,2
COc1ccc(cc1)C#N,59.0,133.15,0,1,0_1,3
OCc1ccccc1C(=O)O,126.0,152.149,2,2,2_2,0
CCOC1Oc2c(C1(C)C)cc(cc2)OS(=O)(=O)C,71.0,286.349,2,1,2_1,1
OCC1OC(C(C1O)O)n1cnc(nc1=O)N,229.0,244.207,2,3,2_3,8
OC1(CCCCC1)C#Cc1ccccc1,61.0,200.281,0,1,0_1,6
BrCC(Br)(Cl)Cl,-26.0,256.752,0,0,0_0,2
O=C(N[C@H](C(=O)O)C(C)C)OCC1c2ccccc2-c2c1cccc2,144.0,339.391,4,2,4_2,3
CCc1cc(C)c(cc1C)C,-14.0,148.249,0,0,0_0,7
O=C1OC(C(=C1Cl)Cl)OC1OC(=O)C(=C1Cl)Cl,142.0,319.911,2,2,2_2,8
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,168.5,326.44,4,3,4_3,3
O=C1OC(c2c1cccc2)(C)C,70.0,162.188,0,1,0_1,7
OCC(c1ccccc1)NC(=O)Cc1ccccc1,140.0,255.317,5,2,5_2,6
N#CCc1ccc(cc1)C,18.0,131.178,0,0,0_0,3
CCC/C=C/CC,-137.0,98.189,0,0,0_0,6
CCCCCCCCCC[Si](OC)(OC)OC,-37.0,262.466,3,0,3_0,1
O=C(c1ccc(cc1)Br)CCC(=O)O,147.0,257.083,2,2,2_2,0
[O-][N+](=O)c1cc(C(=O)N)c(c(c1)[N+](=O)[O-])C,177.0,225.16,2,3,2_3,9
Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCCN1CCCCC1)c1ccc(cc1)O,145.0,473.594,4,2,4_2,9
[O-][N+](=O)c1cc(ccc1S(=O)(=O)Cl)[N+](=O)[O-],102.0,266.618,2,1,2_1,7
CCCCC(CCCC)C,-88.0,142.286,0,0,0_0,1
CCOC(=O)c1ccccc1[N+](=O)[O-],28.0,195.174,2,0,2_0,9
FC(c1ccccc1)C(=O)O,80.0,154.14,2,1,2_1,1
COc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)/C=C/c1ccc2c(c1)OCO2,169.0,402.402,4,3,4_3,9
CC(=O)OC1CC2C(C(=O)C3(C1C14CCCC(C4CC3OC(=O)C)(COC1OC(=O)C)C)C2OC(=O)C)C,104.0,534.602,1,1,1_1,4
CC(=O)Nc1ccccc1O,208.0,151.165,2,3,2_3,8
CC/C=C\CC,-138.0,84.162,0,0,0_0,2
COC(=O)c1c2CC(=O)c2c(c2c1C(C)C2=O)C,150.0,244.246,2,2,2_2,8
CC(=O)c1ccc(cc1)Br,51.0,199.047,0,1,0_1,7
O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])NCCc1nn(c2c1c(N)ncn2)C,281.0,386.328,4,3,4_3,4
CC(CC1CCCC1)C,-115.0,126.243,0,0,0_0,9
CC(C(C)(C)C)C,-25.0,100.205,0,0,0_0,4
COc1ccc2c(c1O)CN1C(C2O)CC(=O)CC1,157.0,263.293,4,2,4_2,3
Cc1nc2ccccc2nc1C,105.0,158.204,0,1,0_1,2
OC(=O)C1N2C(=O)C(C2SC1(C)C)NC(=O)C1(N)CCCCC1,182.5,341.433,4,3,4_3,3
N#Cc1ccc(c(c1F)F)C,44.0,153.131,0,0,0_0,3
COc1c2C=CC(Oc2cc2c1ccc(=O)o2)(C)C,133.0,258.273,5,2,5_2,2
Brc1cc(C)c(c(c1)C)N,50.0,200.079,0,1,0_1,9
Nc1ccc(cc1C)c1ccc(c(c1)C)N,130.0,212.296,5,2,5_2,1
[O-][N+](=O)c1cccc(c1)[N+](=O)[O-],89.0,168.108,2,1,2_1,9
OC[C@H]1O[C@@H](NC(=O)N)[C@@H]([C@H]([C@@H]1O)O)O,207.0,222.197,2,3,2_3,4
Ic1ccc(cc1)OCc1ccccc1,62.0,310.134,5,1,5_1,0
OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,47.0,464.115,4,1,4_1,1
N#Cc1ccc(c(c1)Cl)Cl,72.0,172.014,0,1,0_1,1
COc1ccc(cc1)COC(=O)C,84.0,180.203,2,1,2_1,3
Cc1ccc(cc1)OC(=O)C(c1ccccc1)(c1ccccc1)C,111.0,316.4,5,2,5_2,4
O=C(C(Cl)(Cl)C)OCCOc1cc(Cl)c(cc1Cl)Cl,49.5,366.455,2,1,2_1,0
O=Cc1cc(Cl)cc(c1)Cl,63.0,175.014,0,1,0_1,2
COc1ccc(cc1)C#C,28.0,132.162,0,0,0_0,9
OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,94.0,403.979,4,1,4_1,7
COC(=O)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)[C@@H](O)C[C@H]1[C@H]2[C@H](O)C[C@H]2[C@]1(C)CC[C@H](C2)O)C,156.0,422.606,1,2,1_2,2
[O-][N+](=O)c1ccccc1O,44.8,139.11,2,0,2_0,5
O=C(NP(=O)(N1CC1)N1CC1)NC1CC(C)(C)NC(C1)(C)C,143.0,329.385,4,2,4_2,5
OC(=O)C1CCCC1C(=O)O,160.0,158.153,2,2,2_2,0
CCCCCCCCCCCCCCCC(O)C,54.0,256.474,3,1,3_1,5
Cc1ccc(cc1)S(=O)(=O)Oc1cccc(c1)N,104.85,263.318,5,1,5_1,6
N,-77.7,17.031,0,0,0_0,2
Oc1ccc(c(c1)O)Cl,107.0,144.557,0,2,0_2,4
O=CNC(C(Cl)(Cl)Cl)Nc1ccc(c(c1)Cl)Cl,135.0,336.433,2,2,2_2,6
Cn1ccnc1I,81.0,208.002,0,1,0_1,8
O=C(NCc1ccccc1)C=Cc1ccc(c(c1)O)O,165.0,269.3,5,2,5_2,0
O=C(c1ccc(c(c1)Cl)Cl)Nc1ccc2c(c1)nn(n2)C1CCCCC1,191.0,389.286,4,3,4_3,0
C#CC1(O)CCC2C1(C)CCC1C2CC=C2C1(C)CCC(=C2)C(C(=O)O)(C)C,259.0,382.544,1,3,1_3,0
