SMILES,MP_reported,MP_raw,Source,Source_file,Accepted_for_consensus,MP_quality,Consensus_method,Group_MP_range
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)CCc1ccccc1,95.5,95.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)CCc1ccccc1,95.5,95.5,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.5
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,176.75,176.75,2,2_EGNN_melt_point.csv,False,unresolved,unresolved,44.75
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,221.5,221.5,1,1_ChemXplore_ML_tmp_C.csv,False,unresolved,unresolved,44.75
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,196.0,196,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,196.0,196.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,198.0,198(1),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.0
CC12CCCC1C1=C(CC2)C2(C)CCC(=O)CC2CC1,44.0,44.0,4,train_without_data_augmentation.csv,False,unresolved,unresolved,17.0
CC12CCCC1C1=C(CC2)C2(C)CCC(=O)CC2CC1,61.0,61,2,2_EGNN_melt_point.csv,False,unresolved,unresolved,17.0
CC12CCCC1C1CCC3CCCCC3(C)C1CC2,50.0,50,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,dominant_cluster,14.620000000000005
CC12CCCC1C1CCC3CCCCC3(C)C1CC2,50.25,50.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,dominant_cluster,14.620000000000005
CC12CCCC1C1CCC3CCCCC3(C)C1CC2,50.25,50.25,4,train_without_data_augmentation.csv,True,near_exact,dominant_cluster,14.620000000000005
CC12CCCC1C1CCC3CCCCC3(C)C1CC2,64.62,64.62,2,2_EGNN_melt_point.csv,False,near_exact,dominant_cluster,14.620000000000005
CC12CCCCC1CCC1C2CCC2(C)C1CCC2(O)C#Cc1ccccc1,103.0,103,2,2_EGNN_melt_point.csv,True,review,median_all,6.5
CC12CCCCC1CCC1C2CCC2(C)C1CCC2(O)C#Cc1ccccc1,103.0,103.0,4,train_without_data_augmentation.csv,True,review,median_all,6.5
CC12CCCCC1CCC1C2CCC2(C)C1CCC2(O)C#Cc1ccccc1,109.5,109.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,6.5
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,258.0,258.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,258.5,258.5,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,258.5,258.5,4,test_predictions.csv,True,near_exact,median_all,0.5
CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,236.0,236,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,236.5,236.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,236.5,236.5,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,185.25,185.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,4.25
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,189.5,189.5,4,train_without_data_augmentation.csv,True,high_confidence,median_all,4.25
CC1=C(/C=N/NC(N)=O)C(=O)C(C(C)C)C=C1,221.5,221.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=C(/C=N/NC(N)=O)C(=O)C(C(C)C)C=C1,222.0,222.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=C(C#N)Cc2ccccc21,63.0,63,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.29999999999999716
CC1=C(C#N)Cc2ccccc21,63.0,63.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.29999999999999716
CC1=C(C#N)Cc2ccccc21,63.3,63.3,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.29999999999999716
CC1=C(C#N)c2ccccc2C1,69.775,69.775,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.22499999999999432
CC1=C(C#N)c2ccccc2C1,70.0,70.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.22499999999999432
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,120.0,120,2,2_EGNN_melt_point.csv,True,exact,dominant_cluster,10.099999999999994
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,120.0,120.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,exact,dominant_cluster,10.099999999999994
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,120.0,120.0,4,train_without_data_augmentation.csv,True,exact,dominant_cluster,10.099999999999994
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,130.1,130.1(5),1,1_ChemXplore_ML_tmp_C.csv,False,exact,dominant_cluster,10.099999999999994
CC1=C(C(=O)Nc2ccccc2)SCCO1,91.5,91.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,4.5
CC1=C(C(=O)Nc2ccccc2)SCCO1,91.5,91.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,4.5
CC1=C(C(=O)Nc2ccccc2)SCCO1,91.5,91.5,4,train_without_data_augmentation.csv,True,high_confidence,median_all,4.5
CC1=C(C(=O)Nc2ccccc2)SCCO1,96.0,96(7),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,4.5
CC1=C(C(=O)OC(C)(C)C)C(c2ccc3c(c2)OCO3)NC(=O)N1,210.0,210,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OC(C)(C)C)C(c2ccc3c(c2)OCO3)NC(=O)N1,210.0,210.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OC(C)(C)C)C(c2ccc3c(c2)OCO3)NC(=O)N1,210.2,210.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OC(C)C)C(c2ccc3c(c2)OCO3)NC(=O)N1,186.0,186,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OC(C)C)C(c2ccc3c(c2)OCO3)NC(=O)N1,186.0,186.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OC(C)C)C(c2ccc3c(c2)OCO3)NC(=O)N1,186.2,186.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OCC(C)C)C(c2ccco2)NC(=O)N1,170.0,170,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OCC(C)C)C(c2ccco2)NC(=O)N1,170.0,170.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OCC(C)C)C(c2ccco2)NC(=O)N1,170.2,170.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OCc2ccccc2)C(c2ccc3c(c2)OCO3)NC(=O)N1,158.8,158.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OCc2ccccc2)C(c2ccc3c(c2)OCO3)NC(=O)N1,159.0,159,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.19999999999998863
CC1=C(C(=O)OCc2ccccc2)C(c2ccc3c(c2)OCO3)NC(=O)N1,159.0,159.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.19999999999998863
CC1=C(C)C(=O)C(C)=C(C)C1=O,111.5,111.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.18999999999999773
CC1=C(C)C(=O)C(C)=C(C)C1=O,111.5,111.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.18999999999999773
CC1=C(C)C(=O)C(C)=C(C)C1=O,111.5,111.5,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.18999999999999773
CC1=C(C)C(=O)C(C)=C(C)C1=O,111.69,111.69(9),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.18999999999999773
CC1=C(C)CCC1,-90.4,-90.4(5),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.4000000000000057
CC1=C(C)CCC1,-90.2,-90.2,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.4000000000000057
CC1=C(C)CCC1,-90.2,-90.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.4000000000000057
CC1=C(C)CCC1,-90.0,-90.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.4000000000000057
CC1=C(C)CCCC1,-84.1,-84.1(2),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.09999999999999432
CC1=C(C)CCCC1,-84.05,-84.05,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.09999999999999432
CC1=C(C)CCCC1,-84.05,-84.05,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.09999999999999432
CC1=C(C)CCCC1,-84.0,-84.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.09999999999999432
CC1=C(C)S(=O)(=O)CCS1(=O)=O,165.0,165,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.0
CC1=C(C)S(=O)(=O)CCS1(=O)=O,165.0,165,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.0
CC1=C(C)S(=O)(=O)CCS1(=O)=O,165.0,165.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.0
CC1=C(C)S(=O)(=O)CCS1(=O)=O,168.0,168.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.0
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,183.25,183.25,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.75
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,184.0,184.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.75
CC1=C(O)C(=O)CC1,104.8,104.8,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.7000000000000028
CC1=C(O)C(=O)CC1,106.5,106.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.7000000000000028
CC1=C(O)C(=O)CC1,106.5,106.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.7000000000000028
CC1=C(O)C(=O)CC1,106.5,106.5,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.7000000000000028
CC1=C(c2ccccc2)c2ccccc2C1,58.0,58,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.25
CC1=C(c2ccccc2)c2ccccc2C1,58.0,58.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.25
CC1=C(c2ccccc2)c2ccccc2C1,58.25,58.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.25
CC1=C(c2ccccc2)c2ccccc2C1=O,86.75,86.75,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.25
CC1=C(c2ccccc2)c2ccccc2C1=O,87.0,87.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.25
CC1=CC(=O)C(C(=O)OC2CC(C)CCC2C(C)C)C(C)C1C(=O)OC1CC(C)CCC1C(C)C,185.5,185.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=CC(=O)C(C(=O)OC2CC(C)CCC2C(C)C)C(C)C1C(=O)OC1CC(C)CCC1C(C)C,186.0,186,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
CC1=CC(=O)C(C(=O)OC2CC(C)CCC2C(C)C)C(C)C1C(=O)OC1CC(C)CCC1C(C)C,186.0,186.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=CC(=O)C(C)=CC1=O,124.5,124.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
CC1=CC(=O)C(C)=CC1=O,124.5,124.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
CC1=CC(=O)C(C)=CC1=O,126.0,126.0,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.5
CC1=CC(=O)C(C2=C(O)C(=O)C(C)=CC2=O)=C(O)C1=O,230.0,230,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
CC1=CC(=O)C(C2=C(O)C(=O)C(C)=CC2=O)=C(O)C1=O,230.0,230.0,4,test_predictions.csv,True,near_exact,median_all,0.5
CC1=CC(=O)C(C2=C(O)C(=O)C(C)=CC2=O)=C(O)C1=O,230.5,230.5,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
CC1=CC(=O)C=C(C)C1=O,70.0,70.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.5
CC1=CC(=O)C=C(C)C1=O,71.25,71.25,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.5
CC1=CC(=O)C=C(C)C1=O,71.25,71.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.5
CC1=CC(=O)C=C(C)C1=O,72.5,72.5,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.5
CC1=CC(=O)C=CC1=O,68.0,68(2),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,1.0
CC1=CC(=O)C=CC1=O,69.0,69,2,2_EGNN_melt_point.csv,True,near_exact,median_all,1.0
CC1=CC(=O)C=CC1=O,69.0,69.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
CC1=CC(=O)C=CC1=O,69.0,69.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
CC1=CC(=O)CC(C)(C)C1,-8.1,-8.1,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.09999999999999964
CC1=CC(=O)CC(C)(C)C1,-8.05,-8.05,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.09999999999999964
CC1=CC(=O)CC(C)(C)C1,-8.04,-8.04,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.09999999999999964
CC1=CC(=O)CC(C)(C)C1,-8.0,-8.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.09999999999999964
CC1=CC(=O)CC(C)(C)C1=O,20.0,20.0,4,train_without_data_augmentation.csv,True,review,median_all,7.0
CC1=CC(=O)CC(C)(C)C1=O,27.0,27.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,7.0
CC1=CC(=O)CC1,2.0,2,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
CC1=CC(=O)CC1,2.0,2.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.0
CC1=CC(=O)CC1,4.0,4.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
CC1=CC(=O)NS(=O)(=O)O1,123.2,123.2,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.04999999999999716
CC1=CC(=O)NS(=O)(=O)O1,123.2,123.2,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.04999999999999716
CC1=CC(=O)NS(=O)(=O)O1,123.2,123.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.04999999999999716
CC1=CC(=O)NS(=O)(=O)O1,123.25,123.25,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.04999999999999716
CC1=CC(=O)OC1=O,6.0,6(2),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.0
CC1=CC(=O)OC1=O,7.5,7.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
CC1=CC(=O)OC1=O,7.75,7.75,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
CC1=CC(=O)OC1=O,8.0,8.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.0
CC1=CC(=O)c2ccccc2C1=O,103.0,103(1),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.0
CC1=CC(=O)c2ccccc2C1=O,104.5,104.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.0
CC1=CC(=O)c2ccccc2C1=O,106.0,106,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.0
CC1=CC(=O)c2ccccc2C1=O,106.0,106.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.0
CC1=CC(O)(c2ccccc2)c2ccccc21,75.75,75.75,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.25
CC1=CC(O)(c2ccccc2)c2ccccc21,76.0,76.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.25
CC1=CC(O)C2CC1C2(C)C,24.0,24,1,1_ChemXplore_ML_tmp_C.csv,True,exact,dominant_cluster,41.0
CC1=CC(O)C2CC1C2(C)C,24.0,24.0,4,train_without_data_augmentation.csv,True,exact,dominant_cluster,41.0
CC1=CC(O)C2CC1C2(C)C,65.0,65,2,2_EGNN_melt_point.csv,False,exact,dominant_cluster,41.0
CC1=CC=C(C)C2=C(C)C=CC(C)=C1C2,71.75,71.75,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.25
CC1=CC=C(C)C2=C(C)C=CC(C)=C1C2,72.0,72.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.25
CC1=CCC(=O)Nc2c1cnn2-c1ccc(Cl)cc1,177.5,177.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=CCC(=O)Nc2c1cnn2-c1ccc(Cl)cc1,178.0,178,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
CC1=CCC(=O)Nc2c1cnn2-c1ccc(Cl)cc1,178.0,178.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=CCC(C(C)(C)O)CC1,32.0,32.0,4,train_without_data_augmentation.csv,True,review,median_all,8.5
CC1=CCC(C(C)(C)O)CC1,35.0,35(4),1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,8.5
CC1=CCC(C(C)(C)O)CC1,36.25,36.25,2,2_EGNN_melt_point.csv,True,review,median_all,8.5
CC1=CCC(C(C)(C)O)CC1,40.5,40.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,8.5
CC1=CCC(C(C)(C)O)CC1O,130.0,130.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=CCC(C(C)(C)O)CC1O,130.5,130.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
CC1=CCC(C(C)(C)O)CC1O,130.5,130.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=CCC2CC1C2(C)C,-74.0,-74(4),1,1_ChemXplore_ML_tmp_C.csv,False,unresolved,unresolved,19.0
CC1=CCC2CC1C2(C)C,-62.0,-62.0,4,test_predictions.csv,False,unresolved,unresolved,19.0
CC1=CCC2CC1C2(C)C,-55.0,-55.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,19.0
CC1=CCCC1,-142.0,-142.0,4,train_without_data_augmentation.csv,False,near_exact,dominant_cluster,15.5
CC1=CCCC1,-126.75,-126.75,2,2_EGNN_melt_point.csv,True,near_exact,dominant_cluster,15.5
CC1=CCCC1,-126.6,-126.6(2),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,dominant_cluster,15.5
CC1=CCCC1,-126.5,-126.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,dominant_cluster,15.5
CC1=CCCC1C,-118.5,-118.5(5),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
CC1=CCCC1C,-118.0,-118,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
CC1=CCCC1C,-118.0,-118.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=CCCC1C,-118.0,-118.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=CCCCC1,-120.4,-120.4(1),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.4000000000000057
CC1=CCCCC1,-120.2,-120.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.4000000000000057
CC1=CCCCC1,-120.0,-120.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.4000000000000057
CC1=C[C@@H]2O[C@H]1C(Cl)(Cl)C(=O)C2(Cl)Cl,90.0,90.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.25
CC1=C[C@@H]2O[C@H]1C(Cl)(Cl)C(=O)C2(Cl)Cl,90.25,90.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.25
CC1=NCCN1,100.0,100.0,4,train_without_data_augmentation.csv,True,review,median_all,7.0
CC1=NCCN1,105.25,105.25,2,2_EGNN_melt_point.csv,True,review,median_all,7.0
CC1=NCCN1,107.0,107,1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,7.0
CC1=NCCN1,107.0,107.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,7.0
CC1=NN(CN2CCCCC2)C(=O)/C1=N\Nc1cccc(O)c1,204.5,204.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=NN(CN2CCCCC2)C(=O)/C1=N\Nc1cccc(O)c1,205.0,205.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=NN(CN2CCOCC2)C(=O)/C1=N\Nc1cc(Cl)c(Cl)cc1Cl,175.0,175.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
CC1=NN(CN2CCOCC2)C(=O)/C1=N\Nc1cc(Cl)c(Cl)cc1Cl,176.0,176.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
CC1=NN(CN2CCOCC2)C(=O)/C1=N\Nc1ccc(C(=O)O)cc1,187.0,187.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
CC1=NN(CN2CCOCC2)C(=O)/C1=N\Nc1ccc(C(=O)O)cc1,188.0,188.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1[N+](=O)[O-],116.0,116,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.0
CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1[N+](=O)[O-],116.0,116.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.0
CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1[N+](=O)[O-],119.0,119.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.0
CC1=NN(c2ccccc2)C(=O)/C1=C(\Br)C1C(=O)N(c2ccccc2)N=C1C,218.5,218.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=NN(c2ccccc2)C(=O)/C1=C(\Br)C1C(=O)N(c2ccccc2)N=C1C,219.0,219.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=NN(c2ccccc2)C(=O)/C1=C/C1C(=O)N(c2ccccc2)N=C1C,180.5,180.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=NN(c2ccccc2)C(=O)/C1=C/C1C(=O)N(c2ccccc2)N=C1C,181.0,181.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=NN(c2ccccc2)C(=O)/C1=N\Nc1ccc(C(=O)O)cc1,313.0,313.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
CC1=NN(c2ccccc2)C(=O)/C1=N\Nc1ccc(C(=O)O)cc1,314.0,314.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
CC1=NN(c2ccccc2)C(=O)C1,127.0,127,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.0
CC1=NN(c2ccccc2)C(=O)C1,129.0,129,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
CC1=NN(c2ccccc2)C(=O)C1,129.0,129.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
CC1=NN(c2ccccc2)C(=O)C1,129.0,129.0,4,test_predictions.csv,True,high_confidence,median_all,2.0
CC1=NN(c2ccccc2)C(=O)C1C(Br)C1(Br)C(=O)N(c2ccccc2)N=C1C,307.5,307.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
CC1=NN(c2ccccc2)C(=O)C1C(Br)C1(Br)C(=O)N(c2ccccc2)N=C1C,308.0,308.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
CC1=NNC(=O)C1,215.0,215,1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,7.0
CC1=NNC(=O)C1,221.5,221.5,2,2_EGNN_melt_point.csv,True,review,median_all,7.0
CC1=NNC(=O)C1,221.5,221.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,7.0
CC1=NNC(=O)C1,222.0,222.0,4,test_predictions.csv,True,review,median_all,7.0
CC1=Nc2ccccc2N=C(C)C1,193.0,193.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
CC1=Nc2ccccc2N=C(C)C1,194.0,194.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
CC1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C)C2C(O)CC1C3OC(C)(C)O4,217.0,217.0,4,train_without_data_augmentation.csv,True,review,median_all,9.900000000000006
CC1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C)C2C(O)CC1C3OC(C)(C)O4,226.9,226.9,2,2_EGNN_melt_point.csv,True,review,median_all,9.900000000000006
